rank,source,source_idx,n_effective_envs_in_structure,pass,new_gain,covered,uncovered,coverage_pct
3229,large_file,10962,95,rare,1,23310,321,98.64161482798019
3230,large_file,11059,76,rare,1,23311,320,98.64584655748804
3231,large_file,11069,93,rare,1,23312,319,98.65007828699589
3232,large_file,11099,95,rare,1,23313,318,98.65431001650374
3233,large_file,11121,94,rare,1,23314,317,98.6585417460116
3234,large_file,11137,93,rare,1,23315,316,98.66277347551944
3235,large_file,11224,77,rare,1,23316,315,98.6670052050273
3236,large_file,11313,93,rare,1,23317,314,98.67123693453514
3237,large_file,11335,96,rare,1,23318,313,98.675468664043
3238,large_file,11362,92,rare,1,23319,312,98.67970039355085
3239,large_file,11432,92,rare,1,23320,311,98.6839321230587
3240,large_file,11506,93,rare,1,23321,310,98.68816385256655
3241,large_file,11597,101,rare,1,23322,309,98.6923955820744
3242,large_file,11793,91,rare,1,23323,308,98.69662731158225
3243,large_file,11836,70,rare,1,23324,307,98.7008590410901
3244,large_file,11878,94,rare,1,23325,306,98.70509077059795
3245,large_file,11941,77,rare,1,23326,305,98.7093225001058
3246,large_file,11949,82,rare,1,23327,304,98.71355422961365
3247,large_file,11981,89,rare,1,23328,303,98.7177859591215
3248,large_file,12001,67,rare,1,23329,302,98.72201768862934
3249,large_file,12063,71,rare,1,23330,301,98.72624941813719
3250,large_file,12064,92,rare,1,23331,300,98.73048114764504
3251,large_file,12065,91,rare,1,23332,299,98.73471287715289
3252,large_file,12123,82,rare,1,23333,298,98.73894460666074
3253,large_file,12154,88,rare,1,23334,297,98.74317633616859
3254,large_file,12156,69,rare,1,23335,296,98.74740806567644
3255,large_file,12187,93,rare,1,23336,295,98.75163979518429
3256,large_file,12201,88,rare,1,23337,294,98.75587152469214
3257,large_file,12220,91,rare,1,23338,293,98.76010325419999
3258,large_file,12224,93,rare,1,23339,292,98.76433498370784
3259,large_file,12229,86,rare,1,23340,291,98.76856671321569
3260,large_file,12234,93,rare,1,23341,290,98.77279844272354
3261,large_file,12239,71,rare,1,23342,289,98.77703017223139
3262,large_file,12240,90,rare,1,23343,288,98.78126190173924
3263,large_file,12251,92,rare,1,23344,287,98.78549363124709
3264,large_file,12256,87,rare,1,23345,286,98.78972536075494
3265,large_file,12260,67,rare,1,23346,285,98.7939570902628
3266,large_file,12267,74,rare,1,23347,284,98.79818881977064
3267,large_file,12277,63,rare,1,23348,283,98.8024205492785
3268,large_file,12287,71,rare,1,23349,282,98.80665227878634
3269,large_file,12297,93,rare,1,23350,281,98.8108840082942
3270,large_file,12301,91,rare,1,23351,280,98.81511573780205
3271,large_file,12312,92,rare,1,23352,279,98.8193474673099
3272,large_file,12333,93,rare,1,23353,278,98.82357919681773
3273,large_file,12337,88,rare,1,23354,277,98.82781092632558
3274,large_file,12349,91,rare,1,23355,276,98.83204265583343
3275,large_file,12352,94,rare,1,23356,275,98.83627438534128
3276,large_file,12368,92,rare,1,23357,274,98.84050611484913
3277,large_file,12393,69,rare,1,23358,273,98.84473784435698
3278,large_file,12405,95,rare,1,23359,272,98.84896957386484
3279,large_file,12418,91,rare,1,23360,271,98.85320130337269
3280,large_file,12424,94,rare,1,23361,270,98.85743303288054
3281,large_file,12429,90,rare,1,23362,269,98.86166476238839
3282,large_file,12430,90,rare,1,23363,268,98.86589649189624
3283,large_file,12431,90,rare,1,23364,267,98.87012822140409
3284,large_file,12442,93,rare,1,23365,266,98.87435995091194
3285,large_file,12452,78,rare,1,23366,265,98.87859168041979
3286,large_file,12460,82,rare,1,23367,264,98.88282340992764
3287,large_file,12482,91,rare,1,23368,263,98.88705513943549
3288,large_file,12487,72,rare,1,23369,262,98.89128686894334
3289,large_file,12494,93,rare,1,23370,261,98.89551859845119
3290,large_file,12499,92,rare,1,23371,260,98.89975032795904
3291,large_file,12516,93,rare,1,23372,259,98.90398205746689
3292,large_file,12529,90,rare,1,23373,258,98.90821378697474
3293,large_file,12530,90,rare,1,23374,257,98.91244551648259
3294,large_file,12532,94,rare,1,23375,256,98.91667724599044
3295,large_file,12533,91,rare,1,23376,255,98.92090897549829
3296,large_file,12541,90,rare,1,23377,254,98.92514070500614
3297,large_file,12548,93,rare,1,23378,253,98.92937243451398
3298,large_file,12550,62,rare,1,23379,252,98.93360416402183
3299,large_file,12558,91,rare,1,23380,251,98.93783589352968
3300,large_file,12559,90,rare,1,23381,250,98.94206762303753
3301,large_file,12563,87,rare,1,23382,249,98.94629935254538
3302,large_file,12572,66,rare,1,23383,248,98.95053108205323
3303,large_file,12663,73,rare,1,23384,247,98.95476281156108
3304,large_file,12672,72,rare,1,23385,246,98.95899454106893
3305,large_file,12701,102,rare,1,23386,245,98.96322627057678
3306,large_file,12724,70,rare,1,23387,244,98.96745800008463
3307,large_file,12737,71,rare,1,23388,243,98.97168972959248
3308,large_file,12785,79,rare,1,23389,242,98.97592145910033
3309,large_file,12850,72,rare,1,23390,241,98.98015318860818
3310,large_file,12894,73,rare,1,23391,240,98.98438491811604
3311,large_file,12905,99,rare,1,23392,239,98.98861664762389
3312,large_file,12908,60,rare,1,23393,238,98.99284837713174
3313,large_file,12960,76,rare,1,23394,237,98.99708010663959
3314,large_file,13078,72,rare,1,23395,236,99.00131183614744
3315,large_file,13088,76,rare,1,23396,235,99.00554356565529
3316,large_file,13113,65,rare,1,23397,234,99.00977529516314
3317,large_file,13120,78,rare,1,23398,233,99.01400702467099
3318,large_file,13222,78,rare,1,23399,232,99.01823875417884
3319,large_file,13296,66,rare,1,23400,231,99.02247048368669
3320,large_file,13316,101,rare,1,23401,230,99.02670221319454
3321,large_file,13354,74,rare,1,23402,229,99.03093394270238
3322,large_file,13454,77,rare,1,23403,228,99.03516567221023
3323,large_file,13512,69,rare,1,23404,227,99.03939740171808
3324,large_file,13521,68,rare,1,23405,226,99.04362913122593
3325,large_file,13600,74,rare,1,23406,225,99.04786086073378
3326,large_file,13618,59,rare,1,23407,224,99.05209259024163
3327,large_file,13646,79,rare,1,23408,223,99.05632431974948
3328,large_file,13707,74,rare,1,23409,222,99.06055604925733
3329,large_file,13741,75,rare,1,23410,221,99.06478777876518
3330,large_file,13813,54,rare,1,23411,220,99.06901950827303
3331,large_file,13932,78,rare,1,23412,219,99.07325123778088
3332,large_file,14042,74,rare,1,23413,218,99.07748296728873
3333,large_file,14198,63,rare,1,23414,217,99.08171469679658
3334,large_file,14227,65,rare,1,23415,216,99.08594642630443
3335,large_file,14305,72,rare,1,23416,215,99.09017815581228
3336,large_file,14346,66,rare,1,23417,214,99.09440988532013
3337,large_file,14363,77,rare,1,23418,213,99.09864161482798
3338,large_file,14403,73,rare,1,23419,212,99.10287334433583
3339,large_file,14428,65,rare,1,23420,211,99.10710507384368
3340,large_file,14437,63,rare,1,23421,210,99.11133680335153
3341,large_file,14527,73,rare,1,23422,209,99.11556853285938
3342,large_file,14570,69,rare,1,23423,208,99.11980026236724
3343,large_file,14639,72,rare,1,23424,207,99.12403199187509
3344,large_file,14655,40,rare,1,23425,206,99.12826372138294
3345,large_file,14714,79,rare,1,23426,205,99.13249545089077
3346,large_file,14718,48,rare,1,23427,204,99.13672718039862
3347,large_file,14836,72,rare,1,23428,203,99.14095890990647
3348,large_file,14872,79,rare,1,23429,202,99.14519063941432
3349,large_file,15007,60,rare,1,23430,201,99.14942236892217
3350,large_file,15147,70,rare,1,23431,200,99.15365409843002
3351,large_file,15190,79,rare,1,23432,199,99.15788582793787
3352,large_file,15204,79,rare,1,23433,198,99.16211755744573
3353,large_file,15245,76,rare,1,23434,197,99.16634928695358
3354,large_file,15248,77,rare,1,23435,196,99.17058101646143
3355,large_file,15277,74,rare,1,23436,195,99.17481274596928
3356,large_file,15281,76,rare,1,23437,194,99.17904447547713
3357,large_file,15298,79,rare,1,23438,193,99.18327620498498
3358,large_file,15307,71,rare,1,23439,192,99.18750793449283
3359,large_file,15363,74,rare,1,23440,191,99.19173966400068
3360,large_file,15367,71,rare,1,23441,190,99.19597139350853
3361,large_file,15390,79,rare,1,23442,189,99.20020312301638
3362,large_file,15396,71,rare,1,23443,188,99.20443485252423
3363,large_file,15397,79,rare,1,23444,187,99.20866658203208
3364,large_file,15411,74,rare,1,23445,186,99.21289831153993
3365,large_file,15415,83,rare,1,23446,185,99.21713004104778
3366,large_file,15425,76,rare,1,23447,184,99.22136177055563
3367,large_file,15431,82,rare,1,23448,183,99.22559350006348
3368,large_file,15454,77,rare,1,23449,182,99.22982522957133
3369,large_file,15465,76,rare,1,23450,181,99.23405695907917
3370,large_file,15473,77,rare,1,23451,180,99.23828868858702
3371,large_file,15489,78,rare,1,23452,179,99.24252041809487
3372,large_file,15494,82,rare,1,23453,178,99.24675214760272
3373,large_file,15514,76,rare,1,23454,177,99.25098387711057
3374,large_file,15522,73,rare,1,23455,176,99.25521560661842
3375,large_file,15525,78,rare,1,23456,175,99.25944733612627
3376,large_file,15540,74,rare,1,23457,174,99.26367906563412
3377,large_file,15546,69,rare,1,23458,173,99.26791079514197
3378,large_file,15547,75,rare,1,23459,172,99.27214252464982
3379,large_file,15555,73,rare,1,23460,171,99.27637425415767
3380,large_file,15567,78,rare,1,23461,170,99.28060598366552
3381,large_file,15570,69,rare,1,23462,169,99.28483771317337
3382,large_file,15574,76,rare,1,23463,168,99.28906944268122
3383,large_file,15586,76,rare,1,23464,167,99.29330117218908
3384,large_file,15592,76,rare,1,23465,166,99.29753290169693
3385,large_file,15593,78,rare,1,23466,165,99.30176463120478
3386,large_file,15594,69,rare,1,23467,164,99.30599636071263
3387,large_file,15609,74,rare,1,23468,163,99.31022809022048
3388,large_file,15612,73,rare,1,23469,162,99.31445981972833
3389,large_file,15616,83,rare,1,23470,161,99.31869154923618
3390,large_file,15628,71,rare,1,23471,160,99.32292327874403
3391,large_file,15633,81,rare,1,23472,159,99.32715500825188
3392,large_file,15637,73,rare,1,23473,158,99.33138673775973
3393,large_file,15644,67,rare,1,23474,157,99.33561846726757
3394,large_file,15664,78,rare,1,23475,156,99.33985019677542
3395,large_file,15666,72,rare,1,23476,155,99.34408192628327
3396,large_file,15667,80,rare,1,23477,154,99.34831365579112
3397,large_file,15669,72,rare,1,23478,153,99.35254538529897
3398,large_file,15677,83,rare,1,23479,152,99.35677711480682
3399,large_file,15678,79,rare,1,23480,151,99.36100884431467
3400,large_file,15684,74,rare,1,23481,150,99.36524057382252
3401,large_file,15690,78,rare,1,23482,149,99.36947230333037
3402,large_file,15706,79,rare,1,23483,148,99.37370403283822
3403,large_file,15711,66,rare,1,23484,147,99.37793576234607
3404,large_file,15716,71,rare,1,23485,146,99.38216749185392
3405,large_file,15720,72,rare,1,23486,145,99.38639922136177
3406,large_file,15725,73,rare,1,23487,144,99.39063095086962
3407,large_file,15728,71,rare,1,23488,143,99.39486268037747
3408,large_file,15732,75,rare,1,23489,142,99.39909440988532
3409,large_file,15774,70,rare,1,23490,141,99.40332613939317
3410,large_file,15794,75,rare,1,23491,140,99.40755786890102
3411,large_file,15795,72,rare,1,23492,139,99.41178959840887
3412,large_file,15797,78,rare,1,23493,138,99.41602132791672
3413,large_file,15800,80,rare,1,23494,137,99.42025305742457
3414,large_file,15806,69,rare,1,23495,136,99.42448478693242
3415,large_file,15808,75,rare,1,23496,135,99.42871651644028
3416,large_file,15826,72,rare,1,23497,134,99.43294824594813
3417,large_file,15838,73,rare,1,23498,133,99.43717997545596
3418,large_file,15839,72,rare,1,23499,132,99.44141170496381
3419,large_file,15840,66,rare,1,23500,131,99.44564343447166
3420,large_file,15852,81,rare,1,23501,130,99.44987516397951
3421,large_file,15854,79,rare,1,23502,129,99.45410689348736
3422,large_file,15861,78,rare,1,23503,128,99.45833862299521
3423,large_file,15881,64,rare,1,23504,127,99.46257035250306
3424,large_file,15887,79,rare,1,23505,126,99.46680208201091
3425,large_file,15890,77,rare,1,23506,125,99.47103381151877
3426,large_file,15893,77,rare,1,23507,124,99.47526554102662
3427,large_file,15898,77,rare,1,23508,123,99.47949727053447
3428,large_file,15906,71,rare,1,23509,122,99.48372900004232
3429,large_file,15909,72,rare,1,23510,121,99.48796072955017
3430,large_file,15917,70,rare,1,23511,120,99.49219245905802
3431,large_file,15919,70,rare,1,23512,119,99.49642418856587
3432,large_file,15920,72,rare,1,23513,118,99.50065591807372
3433,large_file,15921,68,rare,1,23514,117,99.50488764758157
3434,large_file,15924,71,rare,1,23515,116,99.50911937708942
3435,large_file,15937,63,rare,1,23516,115,99.51335110659727
3436,large_file,15946,71,rare,1,23517,114,99.51758283610512
3437,large_file,15993,71,rare,1,23518,113,99.52181456561297
3438,large_file,15998,68,rare,1,23519,112,99.52604629512082
3439,large_file,16003,74,rare,1,23520,111,99.53027802462867
3440,large_file,16029,77,rare,1,23521,110,99.53450975413652
3441,large_file,16031,66,rare,1,23522,109,99.53874148364437
3442,large_file,16039,78,rare,1,23523,108,99.54297321315221
3443,large_file,16049,70,rare,1,23524,107,99.54720494266006
3444,large_file,16051,72,rare,1,23525,106,99.55143667216791
3445,large_file,16052,71,rare,1,23526,105,99.55566840167576
3446,large_file,16057,73,rare,1,23527,104,99.55990013118361
3447,large_file,16059,75,rare,1,23528,103,99.56413186069146
3448,large_file,16060,78,rare,1,23529,102,99.56836359019931
3449,large_file,16061,63,rare,1,23530,101,99.57259531970716
3450,large_file,16078,72,rare,1,23531,100,99.57682704921501
3451,large_file,16090,73,rare,1,23532,99,99.58105877872286
3452,large_file,16110,74,rare,1,23533,98,99.58529050823071
3453,large_file,16119,81,rare,1,23534,97,99.58952223773856
3454,large_file,16126,75,rare,1,23535,96,99.59375396724641
3455,large_file,16135,63,rare,1,23536,95,99.59798569675426
3456,large_file,16140,73,rare,1,23537,94,99.60221742626211
3457,large_file,16146,78,rare,1,23538,93,99.60644915576997
3458,large_file,16153,78,rare,1,23539,92,99.61068088527782
3459,large_file,16168,72,rare,1,23540,91,99.61491261478567
3460,large_file,16171,70,rare,1,23541,90,99.61914434429352
3461,large_file,16186,67,rare,1,23542,89,99.62337607380137
3462,large_file,16188,70,rare,1,23543,88,99.62760780330922
3463,large_file,16190,69,rare,1,23544,87,99.63183953281707
3464,large_file,16198,72,rare,1,23545,86,99.63607126232492
3465,large_file,16208,72,rare,1,23546,85,99.64030299183277
3466,large_file,16215,75,rare,1,23547,84,99.6445347213406
3467,large_file,16220,74,rare,1,23548,83,99.64876645084846
3468,large_file,16225,76,rare,1,23549,82,99.6529981803563
3469,large_file,16227,73,rare,1,23550,81,99.65722990986416
3470,large_file,16235,62,rare,1,23551,80,99.661461639372
3471,large_file,16236,77,rare,1,23552,79,99.66569336887986
3472,large_file,16238,73,rare,1,23553,78,99.66992509838771
3473,large_file,16253,64,rare,1,23554,77,99.67415682789556
3474,large_file,16259,69,rare,1,23555,76,99.67838855740341
3475,large_file,16263,70,rare,1,23556,75,99.68262028691126
3476,large_file,16267,62,rare,1,23557,74,99.68685201641911
3477,large_file,16282,79,rare,1,23558,73,99.69108374592696
3478,large_file,16284,71,rare,1,23559,72,99.69531547543481
3479,large_file,16287,67,rare,1,23560,71,99.69954720494266
3480,large_file,16289,68,rare,1,23561,70,99.70377893445051
3481,large_file,16356,74,rare,1,23562,69,99.70801066395836
3482,large_file,16409,74,rare,1,23563,68,99.71224239346621
3483,large_file,16417,70,rare,1,23564,67,99.71647412297406
3484,large_file,16594,68,rare,1,23565,66,99.72070585248191
3485,large_file,16713,70,rare,1,23566,65,99.72493758198976
3486,large_file,16730,70,rare,1,23567,64,99.72916931149761
3487,large_file,16738,73,rare,1,23568,63,99.73340104100546
3488,large_file,16887,73,rare,1,23569,62,99.73763277051331
3489,large_file,17041,75,rare,1,23570,61,99.74186450002117
3490,large_file,17156,64,rare,1,23571,60,99.746096229529
3491,large_file,17195,64,rare,1,23572,59,99.75032795903685
3492,large_file,17428,66,rare,1,23573,58,99.7545596885447
3493,large_file,17790,80,rare,1,23574,57,99.75879141805255
3494,large_file,17895,77,rare,1,23575,56,99.7630231475604
3495,large_file,18280,61,rare,1,23576,55,99.76725487706825
3496,large_file,18434,67,rare,1,23577,54,99.7714866065761
3497,large_file,18563,70,rare,1,23578,53,99.77571833608395
3498,large_file,18574,23,rare,1,23579,52,99.7799500655918
3499,large_file,18782,77,rare,1,23580,51,99.78418179509966
3500,large_file,18858,71,rare,1,23581,50,99.7884135246075
3501,large_file,19057,61,rare,1,23582,49,99.79264525411536
3502,large_file,19156,76,rare,1,23583,48,99.7968769836232
3503,large_file,19231,71,rare,1,23584,47,99.80110871313106
3504,large_file,19628,58,rare,1,23585,46,99.80534044263891
3505,large_file,512,23,rare,1,23586,45,99.80957217214676
3506,large_file,520,54,rare,1,23587,44,99.81380390165461
3507,large_file,13152,79,rare,1,23588,43,99.81803563116246
3508,large_file,14700,79,rare,1,23589,42,99.82226736067031
3509,large_file,15034,68,rare,1,23590,41,99.82649909017816
